"COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_001","DESVIOS_MELHOR_INDICADOR_01","INDICADOR_002","DESVIOS_MELHOR_INDICADOR_02","INDICADOR_004","DESVIOS_MELHOR_INDICADOR_04","INDICADOR_007","DESVIOS_MELHOR_INDICADOR_07","INDICADOR_009","DESVIOS_MELHOR_INDICADOR_09","INDICADOR_020","DESVIOS_MELHOR_INDICADOR_020","INDICADOR_021","DESVIOS_MELHOR_INDICADOR_021","INDICADOR_035","DESVIOS_MELHOR_INDICADOR_035","INDICADOR_041","DESVIOS_MELHOR_INDICADOR_041","INDICADOR_101","DESVIOS_MELHOR_INDICADOR_101","INDICADOR_102","DESVIOS_MELHOR_INDICADOR_102","INDICADOR_103","DESVIOS_MELHOR_INDICADOR_103","INDICADOR_105","DESVIOS_MELHOR_INDICADOR_105","INDICADOR_106","DESVIOS_MELHOR_INDICADOR_106","INDICADOR_107","DESVIOS_MELHOR_INDICADOR_107","INDICADOR_108","DESVIOS_MELHOR_INDICADOR_108","INDICADOR_109","DESVIOS_MELHOR_INDICADOR_109","INDICADOR_110","DESVIOS_MELHOR_INDICADOR_110","INDICADOR_111","DESVIOS_MELHOR_INDICADOR_111","INDICADOR_112","DESVIOS_PIOR_INDICADOR_112","INDICADOR_113","DESVIOS_PIOR_INDICADOR_113","INDICADOR_114","DESVIOS_PIOR_INDICADOR_114"
250057,2009,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",100,4,27.08,-2,100,4,0,-4,0.25,-2,76.47,2,54.9,1,66.67,0,0,2,556.564046338436,1,2487.83526685974,1,0.211665499123591,-1,4.46998918314414,1,0.25444632543207,-1,1289072.14,-1,33500,-2,0.00509232983002795,-2,0.002006370281,-1,0.00973366866,-1,0,2,583091.67,-2,0.5948625614,1
250057,2009,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",100,4,27.08,-2,100,4,0,-4,0.25,-2,76.47,2,54.9,1,66.67,0,0,2,556.564046338436,1,2487.83526685974,1,0.211665499123591,-1,4.46998918314414,1,0.25444632543207,-1,1289072.14,-1,33500,-2,0.00509232983002795,-2,0.009733668655,-1,0.00973366866,-1,0,2,583091.67,-2,0.5948625614,1
250057,2010,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",100,4,25.49,-2,100,4,0,-4,0.76,-1,62,1,64,1,33.33,-1,0,0,616.39956043956,1,2923.23229078614,1,0.191826481944443,-2,47424308490771,3,0.470613720491868,1,1396821.63,-1,40405,-2,0.00397704648328084,-1,0.008193149244,-1,0.00819314924,-1,0,0,619014.18,-2,0.52398745,1
250057,2010,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",100,4,25.49,-2,100,4,0,-4,0.76,-1,62,1,64,1,33.33,-1,0,0,616.39956043956,1,2923.23229078614,1,0.191826481944443,-2,47424308490771,3,0.470613720491868,1,1396821.63,-1,40405,-2,0.00397704648328084,-1,0.002348941858,-1,0.00819314924,-1,0,0,619014.18,-2,0.52398745,1
250057,2011,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",100,4,24.24,-2,100,4,0.08,-2,1.13,-1,64.15,2,75.47,2,0,-4,28.57,0,877.438982765868,1,3539.92551912568,1,0.233142613951928,1,4.03438368781737,-1,0.254836472535614,-1,2002947.67,1,53860,-1,NA,NA,0.005393342218,-1,0.00927527374,-1,0,0,928153.65,-1,0.5772094294,2
250057,2011,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",100,4,24.24,-2,100,4,0.08,-2,1.13,-1,64.15,2,75.47,2,0,-4,28.57,0,877.438982765868,1,3539.92551912568,1,0.233142613951928,1,4.03438368781737,-1,0.254836472535614,-1,2002947.67,1,53860,-1,NA,NA,0.009275273744,-1,0.00927527374,-1,0,0,928153.65,-1,0.5772094294,2
250057,2012,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",100,4,31.03,-1,100,4,0.21,-1,1,-1,1,-1,1,-1,0,-4,14.29,-1,955.985912133891,1,3986.79068200837,1,0.222791015865234,-1,4.17034459546512,1,0.318166739322715,-1,2192152.35,-1,48181,-2,0.00196070885360336,-2,0.009509558738,-1,0.00799439312,-1,0,0,909555.72,-2,0.2951862194,-1
250057,2012,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Algodão de Jandaíra",100,4,31.03,-1,100,4,0.21,-1,1,-1,1,-1,1,-1,0,-4,14.29,-1,955.985912133891,1,3986.79068200837,1,0.222791015865234,-1,4.17034459546512,1,0.318166739322715,-1,2192152.35,-1,48181,-2,0.00196070885360336,-2,0.007994393118,-1,0.00799439312,-1,0,0,909555.72,-2,0.2951862194,-1
250060,2007,2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.122960515447,1,1042.07370174569,1,0.215521132086549,-1,4.26864273456881,1,0.371273501572798,-1,4433028.84,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1990624.69,1,0.6909438971,1
250060,2008,2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",100,4,32.11,-2,100,4,0.1,-1,1.17,1,67.27,1,38.18,-1,33.33,-1,0,2,307.172838706223,1,1150.85061154546,1,0.244623255582202,1,3.74658975836769,-1,0.341329019509772,-1,5736145.59,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2339710.41,1,0.6900558233,1
250060,2009,2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",100,4,26.6,-2,100,4,0.15,-1,1.16,1,60.52,1,40,-1,83.33,2,0,2,283.806363492315,-1,1296.09363333862,1,0.208348306861099,-1,45668237223078,3,0.232831312406135,-1,5373305.88,2,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2827033.14,1,0.6593554059,1
250060,2010,2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",100,4,27.2,-2,100,4,0.27,1,1.34,1,58.29,1,52.14,-1,16.67,-1,0,0,336.86735824957,1,1484.69223524185,1,0.213162411866793,-1,4.40734965523703,1,0.283908954770192,-1,6065970.52,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3277529.45,1,0.673080251,2
250060,2011,2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",100,4,28.75,-1,100,4,0.77,1,1.92,2,55.53,1,57.07,-1,75,1,57.14,1,402.010805261999,1,1883.33402410832,1,0.190935444034232,-1,4.68478458652601,1,0.55258768376192,1,7303732.31,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3704872.3,1,0.5925490232,2
250060,2012,2504,"Mata Paraibana",250423,"Litoral Sul","Alhandra",66.05,-3,25.6,-1,100,4,0.59,1,1.94,1,1.94,1,1.94,1,75,2,85.71,3,550.644794804628,1,2407.46454103907,1,0.19715234535439,-1,4.37208262704682,1,0.700137022191727,1,10090015.22,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4864434.84,1,0.5845132196,2
250070,2007,2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1271.57222222222,2,4915.68077397911,2,0.241228821832281,1,3.86582900135108,-1,0.279612627076178,-1,2598347.85,2,NA,NA,NA,NA,NA,NA,NA,NA,0.02971818431,1,NA,NA,NA,NA
250070,2008,2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",100,4,53.08,1,100,4,0,-4,0.63,-1,30.85,-2,50,1,100,4,0,2,1725.08713385063,2,6720.92965082444,2,0.24278706355452,1,3.89599430599335,-1,0.222841291585527,-2,3498432.99,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01650113587,2,NA,NA,NA,NA
250070,2009,2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",98.49,-2,51.78,2,100,4,0.04,-1,0.86,-1,36.55,-2,58.88,1,83.33,2,0,2,1634.3271615087,2,7990.57150386847,2,0.18609969950639,-2,4.88921171480262,1,0.484252093319553,1,3350696.05,2,NA,NA,NA,NA,NA,NA,NA,NA,0.00860779288,2,NA,NA,NA,NA
250070,2010,2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",100,4,58.55,2,100,4,0.02,-2,0.75,-1,38.2,-1,60.11,1,16.67,-1,0,0,2154.43053639847,2,8202.07183429119,2,0.232388118559496,1,3.80707184368194,-1,0.496074144153836,1,3938577.44,1,166735.03,-1,NA,NA,0.067889469668,2,0.06788946967,2,0.01278450082,2,2558515.09,1,0.2031726717,-1
250070,2010,2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",100,4,58.55,2,100,4,0.02,-2,0.75,-1,38.2,-1,60.11,1,16.67,-1,0,0,2154.43053639847,2,8202.07183429119,2,0.232388118559496,1,3.80707184368194,-1,0.496074144153836,1,3938577.44,1,166735.03,-1,NA,NA,0.00187960035,-1,0.06788946967,2,0.01278450082,2,2558515.09,1,0.2031726717,-1
250070,2011,2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",100,4,51.91,2,100,4,0.1,-2,0.9,-1,31.3,-2,59.57,-1,75,1,0,-4,2825.93954372624,2,9329.03930608365,2,0.268087610673243,1,3.30121687379856,-2,0.428907011780193,-1,4946356.7,2,327372.8,-1,NA,NA,0.08315469057,2,0.08315469057,2,0.01959917836,2,3158294.59,1,0.3055817756,-1
250070,2011,2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",100,4,51.91,2,100,4,0.1,-2,0.9,-1,31.3,-2,59.57,-1,75,1,0,-4,2825.93954372624,2,9329.03930608365,2,0.268087610673243,1,3.30121687379856,-2,0.428907011780193,-1,4946356.7,2,327372.8,-1,NA,NA,0.010187353484,-1,0.08315469057,2,0.01959917836,2,3158294.59,1,0.3055817756,-1
250070,2012,2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",100,4,52.82,2,100,4,0.24,-1,1.08,-1,1.08,-1,1.08,-1,0,-4,28.57,-1,3674.33240207645,2,10402.2294100991,2,0.301908343117445,2,2.83105290207836,-2,0.481210646766295,-1,5668140.19,2,1429533.28,1,NA,NA,0.009933181404,-1,0.07080909547,2,0.00397444339,2,3740138.75,1,0.3516591802,1
250070,2012,2501,"Sertão Paraibano",250102,"Cajazeiras","São João do Rio do Peixe",100,4,52.82,2,100,4,0.24,-1,1.08,-1,1.08,-1,1.08,-1,0,-4,28.57,-1,3674.33240207645,2,10402.2294100991,2,0.301908343117445,2,2.83105290207836,-2,0.481210646766295,-1,5668140.19,2,1429533.28,1,NA,NA,0.07080909547,2,0.07080909547,2,0.00397444339,2,3740138.75,1,0.3516591802,1
250073,2007,2502,"Borborema",250210,"Cariri Ocidental","Amparo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.084553255244,-1,634.53033369654,-1,0.19863347176095,-1,4.59523037688101,1,0.439167859904944,1,244065.85,-2,689151.54,1,NA,NA,0.079500952041,2,NA,NA,0,0,403151.72,-2,0.8175324002,2
250073,2008,2502,"Borborema",250210,"Cariri Ocidental","Amparo",100,4,39.22,-1,100,4,0.24,1,1.41,2,34.69,-2,65.31,2,0,-4,0,2,167.186321946032,-1,738.426333909345,-1,0.203141348234059,-1,44167867640973,2,0.50589396384491,1,232394.46,-2,983447.31,1,NA,NA,0.033314389342,2,NA,NA,0,0,438287.7,-2,0.6454351223,1
250073,2009,2502,"Borborema",250210,"Cariri Ocidental","Amparo",100,4,36,-1,100,4,7.35,4,0.87,0,41.94,-1,54.84,1,66.67,0,0,2,180.959763282483,-1,666.968508679642,-1,0.231469163613813,1,3.68572823362112,-1,6345016595858,3,132025.13,-2,1113440.91,1,NA,NA,0.0948766631,2,NA,NA,0,2,369140.06,-3,0.5272229525,1
250073,2010,2502,"Borborema",250210,"Cariri Ocidental","Amparo",100,4,33.33,-1,100,4,0.19,0,0.48,-2,37.78,-1,77.78,2,66.67,0,0,0,175.678579989578,-1,718.452021886399,-1,0.21703782892742,-1,4.08958236074666,0,0.517909360590148,1,359555.65,-2,988953.13,-1,NA,NA,NA,NA,NA,NA,0,0,471261.31,-3,0.7743711451,2
250073,2011,2502,"Borborema",250210,"Cariri Ocidental","Amparo",100,4,28.57,-1,100,4,0.71,1,0.95,-1,41.86,-1,72.09,1,12.5,-1,0,-4,220.129716348633,-1,829.806636152656,-1,0.228459928845634,1,3.76962570032316,-1,0.607509515698372,1,385187.87,-2,1322138.21,1,NA,NA,NA,NA,NA,NA,0,0,722999.74,-2,0.2607878529,-1
250073,2012,2502,"Borborema",250210,"Cariri Ocidental","Amparo",100,4,36.67,1,100,4,0.33,-1,1.51,1,1.51,1,1.51,1,0,-4,0,-4,221.548342696629,-1,917.204346271706,-1,0.22165208249363,-1,4.13997385449934,1,0.371601172226331,-1,361700.76,-2,1373465.86,1,NA,NA,NA,NA,NA,NA,0,0,895390.85,-2,0.1839801812,-1
250077,2007,2501,"Sertão Paraibano",250103,"Sousa","Aparecida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.681084850182,-2,292.616155698684,-2,0.224905054062788,-1,3.91820976202612,-1,0.52811094947209,1,1290056.56,1,31866.78,-2,NA,NA,0.008629941845,-1,NA,NA,0,0,898417.38,1,0.9010065781,3
250077,2008,2501,"Sertão Paraibano",250103,"Sousa","Aparecida",100,4,36.36,-1,100,4,0.04,-1,0.66,-1,39.06,-2,23.44,-2,100,4,0,2,90.9399043463668,-2,372.414631649606,-2,0.218688210127584,-1,4.09517289826008,1,0.477547320249153,1,1545720.02,1,56692.48,-1,NA,NA,0.007921419208,-1,0.00792141921,-1,0,0,1031893.88,1,0.8373924243,3
250077,2008,2501,"Sertão Paraibano",250103,"Sousa","Aparecida",100,4,36.36,-1,100,4,0.04,-1,0.66,-1,39.06,-2,23.44,-2,100,4,0,2,90.9399043463668,-2,372.414631649606,-2,0.218688210127584,-1,4.09517289826008,1,0.477547320249153,1,1545720.02,1,56692.48,-1,NA,NA,0.00642298712,-1,0.00792141921,-1,0,0,1031893.88,1,0.8373924243,3
250077,2009,2501,"Sertão Paraibano",250103,"Sousa","Aparecida",100,4,35.53,-1,100,4,0,-4,0.6,-1,32.2,-2,33.9,-2,100,4,0,2,88.8440654598442,-2,404.020242672196,-2,0.208915824969285,-1,4.54752087920612,1,0.23909593235911,-1,1533160.97,-1,NA,NA,NA,NA,0.027778507073,1,0.02777850707,2,0,2,1055179.13,-1,0.8755066344,3
250077,2009,2501,"Sertão Paraibano",250103,"Sousa","Aparecida",100,4,35.53,-1,100,4,0,-4,0.6,-1,32.2,-2,33.9,-2,100,4,0,2,88.8440654598442,-2,404.020242672196,-2,0.208915824969285,-1,4.54752087920612,1,0.23909593235911,-1,1533160.97,-1,NA,NA,NA,NA,0.005076793635,-1,0.02777850707,2,0,2,1055179.13,-1,0.8755066344,3
250077,2010,2501,"Sertão Paraibano",250103,"Sousa","Aparecida",100,4,58.62,2,100,4,0.04,-2,0.85,-1,30.19,-2,66.98,1,83.33,2,0,0,108.175965513237,-2,479.720009289364,-2,0.20698716748943,-1,4.43462655510721,1,0.396590820004068,-1,1821361.54,1,NA,NA,NA,NA,0.022467140981,1,0.02246714098,1,0,0,1240427.5,-1,0.3487820023,-1
250077,2011,2501,"Sertão Paraibano",250103,"Sousa","Aparecida",100,4,42.31,1,100,4,0.15,-1,1.16,-1,21.78,-2,72.28,1,75,1,85.71,3,134.786428488169,-2,536.643734701014,-2,0.231387672257329,1,3.98143745420274,-1,0.340313960833264,-1,2247675.99,1,22771.16,-2,NA,NA,0.018255294278,1,0.01825529428,1,0,0,1561268.11,1,0.2645278488,-1
250077,2012,2501,"Sertão Paraibano",250103,"Sousa","Aparecida",100,4,22.22,-2,100,4,0.08,-2,2.08,1,2.08,1,2.08,1,0,-4,71.43,2,167.323412508044,-2,623.680698531563,-2,0.237925614185108,1,3.72739647837136,-1,0.47559782060307,-1,2844470.07,1,NA,NA,NA,NA,0.005247800667,-1,0.00524780067,-2,0,0,1775319.55,1,0.1138880254,-2
250077,2012,2501,"Sertão Paraibano",250103,"Sousa","Aparecida",100,4,22.22,-2,100,4,0.08,-2,2.08,1,2.08,1,2.08,1,0,-4,71.43,2,167.323412508044,-2,623.680698531563,-2,0.237925614185108,1,3.72739647837136,-1,0.47559782060307,-1,2844470.07,1,NA,NA,NA,NA,0.000202793013,-2,0.00524780067,-2,0,0,1775319.55,1,0.1138880254,-2
250080,2007,2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.258594427245,0,1054.01869272446,1,0.215819829928577,-1,4.42384332560275,1,0.209651197726912,-2,1540644.86,1,1482323.47,2,NA,NA,0.017975080826,1,0.01797508083,1,0,0,NA,NA,0.8047642136,2
250080,2008,2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",100,4,33.44,-2,100,4,0.15,1,1.48,2,58.4,-1,40.8,-1,66.67,0,0,2,277.363374547173,1,1202.95648054812,1,0.211197081469392,-1,4.33711366005725,1,0.397800255620724,-1,1692891.37,1,1771794.76,1,NA,NA,0.016261967168,1,0.01626196717,1,0,0,NA,NA,0.7090312707,1
250080,2009,2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",100,4,38.94,-1,100,4,0.25,1,1.4,2,50.97,-1,53.4,1,66.67,0,0,2,307.1546171875,1,1270.0581078125,1,0.230780063277464,1,41349145894076,2,0.198215343041171,-1,1882437.9,1,1933986.26,1,NA,NA,0.017197255423,1,0.01719725542,1,0,2,NA,NA,0.6275657331,1
250080,2009,2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",100,4,38.94,-1,100,4,0.25,1,1.4,2,50.97,-1,53.4,1,66.67,0,0,2,307.1546171875,1,1270.0581078125,1,0.230780063277464,1,41349145894076,2,0.198215343041171,-1,1882437.9,1,1933986.26,1,NA,NA,0.005021537021,-1,0.01719725542,1,0,2,NA,NA,0.6275657331,1
250080,2010,2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",100,4,39.8,-1,100,4,0.2,1,1.64,2,53.77,1,49.53,-1,83.33,2,0,0,331.1935019363,-1,1427.79257804473,1,0.225774733062327,1,4.31105251068406,1,0.118141077262465,-2,1731225.04,0,2363573.67,1,NA,NA,0.002713220872,-1,0.0201457652,1,0,0,NA,NA,0.2940197813,-1
250080,2010,2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",100,4,39.8,-1,100,4,0.2,1,1.64,2,53.77,1,49.53,-1,83.33,2,0,0,331.1935019363,-1,1427.79257804473,1,0.225774733062327,1,4.31105251068406,1,0.118141077262465,-2,1731225.04,0,2363573.67,1,NA,NA,0.020145765202,1,0.0201457652,1,0,0,NA,NA,0.2940197813,-1
250080,2011,2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",100,4,31.25,-1,100,4,0.85,2,1.35,1,54.76,1,60.95,1,62.5,1,28.57,0,361.550452190297,-1,1621.00049772335,1,0.208465772171935,-1,4.48346970084871,1,0.313480846866305,-1,1811616.61,-1,2681903.92,1,NA,NA,0.001882560508,-1,0.02241682918,1,0,0,NA,NA,0.2898477052,-1
250080,2011,2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",100,4,31.25,-1,100,4,0.85,2,1.35,1,54.76,1,60.95,1,62.5,1,28.57,0,361.550452190297,-1,1621.00049772335,1,0.208465772171935,-1,4.48346970084871,1,0.313480846866305,-1,1811616.61,-1,2681903.92,1,NA,NA,0.022416829182,1,0.02241682918,1,0,0,NA,NA,0.2898477052,-1
250080,2012,2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",100,4,21.08,-2,100,4,0.46,1,1.98,1,1.98,1,1.98,1,62.5,1,0,-4,442.717296411856,-1,1767.47404134165,1,0.226603934317482,-1,3.99233112342055,1,0.420654922086314,-1,2171701,-1,3417091.52,2,NA,NA,0.011575522639,-1,0.01157552264,-1,0,0,NA,NA,0.2222423,-1
250080,2012,2503,"Agreste Paraibano",250316,"Guarabira","Araçagi",100,4,21.08,-2,100,4,0.46,1,1.98,1,1.98,1,1.98,1,62.5,1,0,-4,442.717296411856,-1,1767.47404134165,1,0.226603934317482,-1,3.99233112342055,1,0.420654922086314,-1,2171701,-1,3417091.52,2,NA,NA,0.003725533309,-1,0.01157552264,-1,0,0,NA,NA,0.2222423,-1
250090,2007,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.609844229676,-1,471.253941444002,-1,0.234756839680445,1,3.81243050972849,-1,0.447296284009312,1,2134532.95,1,NA,NA,NA,NA,0.017890475467,1,0.01789047547,1,0,0,1266267.49,1,0.5529367576,-1
250090,2007,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.609844229676,-1,471.253941444002,-1,0.234756839680445,1,3.81243050972849,-1,0.447296284009312,1,2134532.95,1,NA,NA,NA,NA,0.000397829706,-2,0.01789047547,1,0,0,1266267.49,1,0.5529367576,-1
250090,2008,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",94.19,-2,34.12,-2,100,4,0.31,1,0.76,-1,72.53,2,44.51,-1,83.33,2,0,2,131.397960726608,-1,496.577169677288,-1,0.240216030692317,1,3.77918475242158,-1,0.383734754315509,-1,2448634.64,1,90500,-1,NA,NA,0.019484300727,1,0.01948430073,1,0,0,1423702.76,1,0.5373139996,-1
250090,2009,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",94.5,-2,38.86,-1,100,4,0.38,2,0.82,-1,80.11,3,41.44,-1,83.33,2,0,2,131.175002749313,-1,527.254629842539,-1,0.225615155895275,1,4.01947489073182,-1,0.41285145734461,1,2566315.2,1,NA,NA,NA,NA,0.021713926885,1,0.02171392689,1,0,2,1880741.8,1,0.057116148,-2
250090,2009,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",94.5,-2,38.86,-1,100,4,0.38,2,0.82,-1,80.11,3,41.44,-1,83.33,2,0,2,131.175002749313,-1,527.254629842539,-1,0.225615155895275,1,4.01947489073182,-1,0.41285145734461,1,2566315.2,1,NA,NA,NA,NA,0.000327724428,-2,0.02171392689,1,0,2,1880741.8,1,0.057116148,-2
250090,2010,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",70.29,-3,49.8,1,100,4,0.72,3,0.75,-1,68.55,2,54.72,-1,66.67,0,0,0,154.390241008528,-1,626.210755866306,-1,0.185869533111796,-2,4056025508968,2,1.32409237941408,2,2750215.05,1,99504.06,-1,NA,NA,0.02230538508,1,0.02230538508,1,0,0,1972632.38,1,0.2824121748,-1
250090,2011,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",94.84,-2,45.69,1,100,4,0.31,-1,0.77,-1,65.93,2,51.65,-1,50,0,85.71,3,170.409072635667,-1,695.286548231343,-1,0.213595210207041,-1,4.08010288112921,-1,0.601650043155405,1,3066818.66,1,110050.81,-1,NA,NA,0.021590868868,1,0.02159086887,1,0,0,2202184.72,1,0.3815406894,1
250090,2012,2503,"Agreste Paraibano",250312,"Curimataú Ocidental","Arara",70.65,-2,53.17,2,100,4,0.17,-1,1,-1,1,-1,1,-1,62.5,1,85.71,3,212.150709792409,-1,793.519549695953,-1,0.217706086716294,-1,3.74035774130766,-1,0.852991094653743,1,3801139.66,1,173335.56,-1,NA,NA,0.017917458365,1,0.01791745836,1,0,0,2883405.82,1,0.3402327003,1
250100,2007,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.879433776868,-1,526.330063868987,-1,0.310971677389488,2,3.09825652327231,-2,0.117470414932146,-2,2627100.81,2,1460320.96,2,NA,NA,0.01422247764,-1,0.01422247764,-1,0,0,1736533.26,1,0.8092807123,2
250100,2007,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.879433776868,-1,526.330063868987,-1,0.310971677389488,2,3.09825652327231,-2,0.117470414932146,-2,2627100.81,2,1460320.96,2,NA,NA,0.000691682073,-2,0.01422247764,-1,0,0,1736533.26,1,0.8092807123,2
250100,2008,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",100,4,52.73,1,100,4,0.06,-1,0.7,-1,65.92,1,52.96,1,16.67,-2,0,2,215.062862254025,-1,663.309905110057,-1,0.299616545533979,2,3.08426056529731,-2,0.25333882601064,-2,3521286.74,2,1923302.7,2,NA,NA,0.015313754743,1,0.01531375474,1,0,0,2109139.9,1,0.8407232686,3
250100,2008,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",100,4,52.73,1,100,4,0.06,-1,0.7,-1,65.92,1,52.96,1,16.67,-2,0,2,215.062862254025,-1,663.309905110057,-1,0.299616545533979,2,3.08426056529731,-2,0.25333882601064,-2,3521286.74,2,1923302.7,2,NA,NA,0.000153703538,-2,0.01531375474,1,0,0,2109139.9,1,0.8407232686,3
250100,2009,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",80.22,-2,54.84,2,100,4,0.08,-1,0.65,-1,67.9,1,51.23,-1,50,-1,0,2,228.935324417063,-1,696.621517195664,-1,0.311323187619766,2,3.04287474626062,-2,0.169221364040511,-2,3869616.56,2,1911547.27,1,NA,NA,0.004529084144,-1,0.01076767762,-1,0,2,3073310.78,1,0.819704496,2
250100,2009,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",80.22,-2,54.84,2,100,4,0.08,-1,0.65,-1,67.9,1,51.23,-1,50,-1,0,2,228.935324417063,-1,696.621517195664,-1,0.311323187619766,2,3.04287474626062,-2,0.169221364040511,-2,3869616.56,2,1911547.27,1,NA,NA,0.010767677625,-1,0.01076767762,-1,0,2,3073310.78,1,0.819704496,2
250100,2010,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",100,4,56.57,2,100,4,0.15,-1,0.93,-1,61.22,1,53.4,-1,66.67,0,28.57,2,260.538640731881,-1,812.812387427085,-1,0.297350170859734,2,3.11973834339431,-2,0.243299912506739,-1,4310583.88,2,1890218.35,1,NA,NA,4.980369e-05,-3,0.00115551005,-2,1.449655e-05,1,3326474.12,1,0.3341272197,-1
250100,2010,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",100,4,56.57,2,100,4,0.15,-1,0.93,-1,61.22,1,53.4,-1,66.67,0,28.57,2,260.538640731881,-1,812.812387427085,-1,0.297350170859734,2,3.11973834339431,-2,0.243299912506739,-1,4310583.88,2,1890218.35,1,NA,NA,0.001155510047,-2,0.00115551005,-2,1.449655e-05,1,3326474.12,1,0.3341272197,-1
250100,2011,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Araruna",99.63,-2,53.78,2,100,4,0.24,-1,0.97,-1,57.37,1,41.04,-2,0,-4,14.29,-1,316.720698008709,-1,982.133012725658,-1,0.299089512848996,2,3.10094357236688,-2,0.242537081549863,-1,5023421.59,2,2364386.02,1,NA,NA,0.012848376603,-1,0.0128483766,-1,0,0,3862940.18,1,0.2675522034,-1
